timestamp,depth,pressure,rpm,temperature,wob
2026-06-15 23:53:00,36134,3121,109,80,14.6
2026-06-15 23:54:00,36140,3195,112,106,11.1
2026-06-15 23:55:00,36153,3720,117,94,12.3
2026-06-15 23:56:00,36158,3169,94,100,9.5
2026-06-15 23:57:00,36172,2899,107,101,10.1
2026-06-15 23:58:00,36182,3162,120,78,9.9
2026-06-15 23:59:00,36195,3896,117,86,10.5
2026-06-16 00:00:00,36200,3163,126,98,15.9
2026-06-16 00:01:00,36208,3465,116,80,14.8
2026-06-16 00:02:00,36216,3135,115,85,13.1
2026-06-16 00:03:00,36229,3617,112,84,10.4
2026-06-16 00:04:00,36238,3538,115,81,9.9
2026-06-16 00:05:00,36247,2828,108,88,9.6
2026-06-16 00:06:00,36257,3444,117,84,11.2
2026-06-16 00:07:00,36262,2761,110,85,12.7
2026-06-16 00:08:00,36267,3156,108,93,13.5
2026-06-16 00:09:00,36280,3346,113,102,12.0
2026-06-16 00:10:00,36287,3996,122,99,13.4
2026-06-16 00:11:00,36295,3461,119,92,14.3
2026-06-16 00:12:00,36300,3082,123,110,11.1
2026-06-16 00:13:00,36313,3239,111,98,14.7
2026-06-16 00:14:00,36325,3673,118,100,9.5
2026-06-16 00:15:00,36331,3086,132,88,13.5
2026-06-16 00:16:00,36343,3734,129,85,12.1
2026-06-16 00:17:00,36354,3167,108,95,12.4
2026-06-16 00:18:00,36364,3030,110,101,11.1
2026-06-16 00:19:00,36369,3178,132,92,15.1
2026-06-16 00:20:00,36380,2784,122,82,10.5
2026-06-16 00:21:00,36394,2590,116,75,15.5
2026-06-16 00:22:00,36405,3321,116,71,15.5
2026-06-16 00:23:00,36418,3326,120,91,13.1
2026-06-16 00:24:00,36423,3440,120,100,11.2
2026-06-16 00:25:00,36429,3319,114,62,9.9
2026-06-16 00:26:00,36442,4165,117,83,7.0
2026-06-16 00:27:00,36455,3409,113,81,13.3
2026-06-16 00:28:00,36465,2868,119,95,9.2
2026-06-16 00:29:00,36475,2958,112,82,9.6
2026-06-16 00:30:00,36483,3350,108,75,13.4
2026-06-16 00:31:00,36491,3198,130,83,10.9
2026-06-16 00:32:00,36500,2920,117,81,12.5
2026-06-16 00:33:00,36507,3329,132,90,13.2
2026-06-16 00:34:00,36512,3335,103,87,16.0
2026-06-16 00:35:00,36517,3908,106,95,12.5
2026-06-16 00:36:00,36528,3029,122,90,10.6
2026-06-16 00:37:00,36533,3204,117,102,11.8
2026-06-16 00:38:00,36538,3907,109,85,10.6
2026-06-16 00:39:00,36545,3465,127,97,16.7
2026-06-16 00:40:00,36559,3027,111,94,12.9
2026-06-16 00:41:00,36567,3100,128,86,13.5
2026-06-16 00:42:00,36575,2925,117,98,15.4
2026-06-16 00:43:00,36581,3377,109,80,9.9
2026-06-16 00:44:00,36586,3711,113,105,8.4
2026-06-16 00:45:00,36593,3921,129,81,11.9
2026-06-16 00:46:00,36601,2830,116,74,8.4
2026-06-16 00:47:00,36608,3654,126,73,11.0
2026-06-16 00:48:00,36620,3408,129,91,6.6
2026-06-16 00:49:00,36634,3258,117,83,8.6
2026-06-16 00:50:00,36639,3204,116,92,15.1
2026-06-16 00:51:00,36645,2678,115,77,13.0
2026-06-16 00:52:00,36656,3573,121,96,16.5
2026-06-16 00:53:00,36664,2888,130,92,11.9
2026-06-16 00:54:00,36676,3088,108,85,11.8
2026-06-16 00:55:00,36683,3496,120,97,12.5
2026-06-16 00:56:00,36693,2714,119,97,20.0
2026-06-16 00:57:00,36706,2888,104,91,14.6
2026-06-16 00:58:00,36711,3777,111,101,9.9
2026-06-16 00:59:00,36716,3393,113,103,13.0
2026-06-16 01:00:00,36728,3118,124,81,12.4
2026-06-16 01:01:00,36735,3394,126,104,13.8
2026-06-16 01:02:00,36744,3584,103,79,16.7
2026-06-16 01:03:00,36749,3744,123,99,13.5
2026-06-16 01:04:00,36758,2961,122,101,11.1
2026-06-16 01:05:00,36768,2991,123,88,16.7
2026-06-16 01:06:00,36780,3563,119,89,8.7
2026-06-16 01:07:00,36787,3574,126,86,11.3
2026-06-16 01:08:00,36794,2880,127,80,14.3
2026-06-16 01:09:00,36808,3004,105,82,10.0
2026-06-16 01:10:00,36821,3282,118,96,11.9
2026-06-16 01:11:00,36829,3358,116,100,10.2
2026-06-16 01:12:00,36837,3368,113,90,11.9
2026-06-16 01:13:00,36848,2874,114,78,10.3
2026-06-16 01:14:00,36854,3365,119,76,12.2
2026-06-16 01:15:00,36866,3099,108,89,11.2
2026-06-16 01:16:00,36876,2942,123,84,15.3
2026-06-16 01:17:00,36883,3346,115,104,13.0
2026-06-16 01:18:00,36896,3310,125,82,13.8
2026-06-16 01:19:00,36905,3631,113,97,12.4
2026-06-16 01:20:00,36917,3049,113,83,10.9
2026-06-16 01:21:00,36928,3432,110,87,12.8
2026-06-16 01:22:00,36940,2801,113,92,12.5
2026-06-16 01:23:00,36951,3254,112,96,5.9
2026-06-16 01:24:00,36958,3512,121,95,12.1
2026-06-16 01:25:00,36964,3542,126,83,13.7
2026-06-16 01:26:00,36975,3544,121,91,10.2
2026-06-16 01:27:00,36982,3632,117,86,14.2
2026-06-16 01:28:00,36989,3194,122,73,12.9
2026-06-16 01:29:00,36995,3524,118,93,11.0
2026-06-16 01:30:00,37003,4004,118,105,13.4
2026-06-16 01:31:00,37015,3187,116,109,11.1
2026-06-16 01:32:00,37020,3833,125,94,12.7
2026-06-16 01:33:00,37025,3657,97,93,11.4
2026-06-16 01:34:00,37034,3257,101,60,13.4
2026-06-16 01:35:00,37043,3286,126,123,15.4
2026-06-16 01:36:00,37048,3391,116,107,10.9
2026-06-16 01:37:00,37058,3637,125,99,14.3
2026-06-16 01:38:00,37063,3491,113,91,11.3
2026-06-16 01:39:00,37072,3184,131,63,11.3
2026-06-16 01:40:00,37085,2621,117,92,11.0
2026-06-16 01:41:00,37094,3585,122,90,7.8
2026-06-16 01:42:00,37104,2674,114,73,13.3
2026-06-16 01:43:00,37116,2872,111,95,12.7
2026-06-16 01:44:00,37121,3209,104,105,12.4
2026-06-16 01:45:00,37127,2925,124,94,15.9
2026-06-16 01:46:00,37140,3461,121,94,16.2
2026-06-16 01:47:00,37147,3246,119,95,15.3
2026-06-16 01:48:00,37157,3625,109,86,11.4
2026-06-16 01:49:00,37166,2787,129,99,11.3
2026-06-16 01:50:00,37172,3118,119,108,9.5
2026-06-16 01:51:00,37183,3351,124,90,12.2
2026-06-16 01:52:00,37191,3365,118,81,12.0
2026-06-16 01:53:00,37196,3593,109,73,13.3
2026-06-16 01:54:00,37204,3030,126,96,9.3
2026-06-16 01:55:00,37214,3186,122,97,11.1
2026-06-16 01:56:00,37225,3528,117,94,7.8
2026-06-16 01:57:00,37236,2581,121,87,10.2
2026-06-16 01:58:00,37247,3485,125,93,14.2
2026-06-16 01:59:00,37254,3617,123,84,9.2
2026-06-16 02:00:00,37264,2883,104,81,16.4
2026-06-16 02:01:00,37276,3240,106,78,14.5
2026-06-16 02:02:00,37284,3872,124,78,13.3
2026-06-16 02:03:00,37296,3581,112,96,15.3
2026-06-16 02:04:00,37302,3506,110,87,11.7
2026-06-16 02:05:00,37316,3697,121,82,10.2
2026-06-16 02:06:00,37329,3982,109,74,11.8
2026-06-16 02:07:00,37342,3356,114,98,7.7
2026-06-16 02:08:00,37354,3207,125,103,15.0
2026-06-16 02:09:00,37368,3696,106,78,11.1
2026-06-16 02:10:00,37382,3284,107,89,10.1
2026-06-16 02:11:00,37387,3025,105,79,10.4
2026-06-16 02:12:00,37393,3161,111,88,12.0
2026-06-16 02:13:00,37403,3459,119,97,12.3
2026-06-16 02:14:00,37417,3193,113,109,11.6
2026-06-16 02:15:00,37426,3219,130,85,11.6
2026-06-16 02:16:00,37439,2990,122,98,13.4
2026-06-16 02:17:00,37448,3852,118,99,9.3
2026-06-16 02:18:00,37454,3230,128,88,12.6
2026-06-16 02:19:00,37468,3101,107,104,11.2
2026-06-16 02:20:00,37476,3138,125,86,7.0
2026-06-16 02:21:00,37489,3631,116,95,9.3
2026-06-16 02:22:00,37494,3551,114,83,10.0
2026-06-16 02:23:00,37499,3174,123,96,16.2
2026-06-16 02:24:00,37510,3361,115,95,13.1
2026-06-16 02:25:00,37517,3447,119,104,12.7
2026-06-16 02:26:00,37531,3104,117,112,10.8
2026-06-16 02:27:00,37537,2811,120,101,10.7
2026-06-16 02:28:00,37550,3530,114,98,9.0
2026-06-16 02:29:00,37557,3123,125,85,11.2
2026-06-16 02:30:00,37563,3504,102,63,15.4
2026-06-16 02:31:00,37575,3462,123,106,8.7
2026-06-16 02:32:00,37589,3370,103,112,10.5
2026-06-16 02:33:00,37599,3201,112,94,14.3
2026-06-16 02:34:00,37609,3128,122,78,14.3
2026-06-16 02:35:00,37623,2952,102,107,10.2
2026-06-16 02:36:00,37634,3135,119,103,14.9
2026-06-16 02:37:00,37645,3549,107,66,10.9
2026-06-16 02:38:00,37655,3839,110,92,9.1
2026-06-16 02:39:00,37663,3788,110,93,15.7
2026-06-16 02:40:00,37676,3401,107,71,12.2
2026-06-16 02:41:00,37686,3839,104,77,11.6
2026-06-16 02:42:00,37694,3243,135,103,12.4
2026-06-16 02:43:00,37701,2898,117,91,9.6
2026-06-16 02:44:00,37709,4022,108,79,10.6
2026-06-16 02:45:00,37716,3536,114,82,15.6
2026-06-16 02:46:00,37722,2813,118,76,16.6
2026-06-16 02:47:00,37731,3896,115,91,9.2
2026-06-16 02:48:00,37737,3090,108,99,11.0
2026-06-16 02:49:00,37747,3166,111,104,12.0
2026-06-16 02:50:00,37754,3707,127,82,12.5
2026-06-16 02:51:00,37764,3827,107,86,9.6
2026-06-16 02:52:00,37778,3000,102,96,13.6
2026-06-16 02:53:00,37791,3865,115,101,13.8
2026-06-16 02:54:00,37796,3656,103,94,14.1
2026-06-16 02:55:00,37806,3070,111,105,13.9
2026-06-16 02:56:00,37819,3264,108,112,12.2
2026-06-16 02:57:00,37827,3881,108,70,14.5
2026-06-16 02:58:00,37833,2804,119,108,13.4
2026-06-16 02:59:00,37841,3833,120,106,8.3
2026-06-16 03:00:00,37846,3646,112,76,8.3
2026-06-16 03:01:00,37853,3528,117,96,12.8
2026-06-16 03:02:00,37867,3396,111,98,15.2
2026-06-16 03:03:00,37880,4040,121,77,13.1
2026-06-16 03:04:00,37894,4091,106,89,13.5
2026-06-16 03:05:00,37903,3135,119,92,9.4
2026-06-16 03:06:00,37913,3564,120,77,12.2
2026-06-16 03:07:00,37920,4006,137,86,14.9
2026-06-16 03:08:00,37929,3075,104,107,13.1
2026-06-16 03:09:00,37941,3435,139,110,12.3
2026-06-16 03:10:00,37951,3701,124,77,13.5
2026-06-16 03:11:00,37959,2645,133,60,12.6
2026-06-16 03:12:00,37965,3640,125,105,14.9
2026-06-16 03:13:00,37978,2969,110,112,12.6
2026-06-16 03:14:00,37983,3417,123,101,11.9
2026-06-16 03:15:00,37988,3751,113,87,9.4
2026-06-16 03:16:00,37996,2514,117,77,15.0
2026-06-16 03:17:00,38007,3625,109,97,9.6
2026-06-16 03:18:00,38012,4063,113,103,12.6
2026-06-16 03:19:00,38025,3163,125,82,14.0
2026-06-16 03:20:00,38033,3552,122,93,16.5
2026-06-16 03:21:00,38040,3817,126,85,12.6
2026-06-16 03:22:00,38045,2792,107,99,15.5
2026-06-16 03:23:00,38059,3615,103,65,12.1
2026-06-16 03:24:00,38067,3708,127,95,10.6
2026-06-16 03:25:00,38080,3574,126,86,18.9
2026-06-16 03:26:00,38094,3380,120,112,9.0
2026-06-16 03:27:00,38104,3000,121,94,19.3
2026-06-16 03:28:00,38114,3837,125,98,16.1
2026-06-16 03:29:00,38119,3362,119,79,10.6
2026-06-16 03:30:00,38133,3034,122,87,13.6
2026-06-16 03:31:00,38139,3239,125,95,8.5
2026-06-16 03:32:00,38149,3479,117,86,13.5
2026-06-16 03:33:00,38155,2804,115,87,12.8
2026-06-16 03:34:00,38162,3356,121,93,14.2
2026-06-16 03:35:00,38170,3204,136,69,11.0
2026-06-16 03:36:00,38179,3818,111,84,12.4
2026-06-16 03:37:00,38192,2694,115,99,13.2
2026-06-16 03:38:00,38200,3679,104,85,10.8
2026-06-16 03:39:00,38213,3846,121,118,15.5
2026-06-16 03:40:00,38227,2707,114,91,12.3
2026-06-16 03:41:00,38234,2749,107,68,12.9
2026-06-16 03:42:00,38246,3975,117,95,9.9
2026-06-16 03:43:00,38251,3033,130,77,7.9
2026-06-16 03:44:00,38264,4433,115,94,8.6
2026-06-16 03:45:00,38277,2718,116,83,13.5
2026-06-16 03:46:00,38291,3410,130,84,10.0
2026-06-16 03:47:00,38297,3342,118,102,13.8
2026-06-16 03:48:00,38305,3277,108,71,16.1
2026-06-16 03:49:00,38317,3512,124,84,13.9
2026-06-16 03:50:00,38328,3532,127,83,13.1
2026-06-16 03:51:00,38333,3291,116,106,13.6
2026-06-16 03:52:00,38342,2995,119,86,14.8
2026-06-16 03:53:00,38353,3717,108,79,12.8
2026-06-16 03:54:00,38361,3570,111,93,13.7
2026-06-16 03:55:00,38366,3390,115,79,10.6
2026-06-16 03:56:00,38379,3559,119,81,9.6
2026-06-16 03:57:00,38388,3619,113,98,10.7
2026-06-16 03:58:00,38394,3083,115,60,11.2
2026-06-16 03:59:00,38406,3546,117,78,11.1
2026-06-16 04:00:00,38412,3156,110,82,14.9
2026-06-16 04:01:00,38419,3631,116,109,5.2
2026-06-16 04:02:00,38433,3283,127,95,11.5
2026-06-16 04:03:00,38438,3564,113,90,13.9
2026-06-16 04:04:00,38444,3198,111,89,13.8
2026-06-16 04:05:00,38455,3582,135,91,10.0
2026-06-16 04:06:00,38469,3007,120,93,16.3
2026-06-16 04:07:00,38475,3363,112,92,8.5
2026-06-16 04:08:00,38485,3693,123,113,11.1
2026-06-16 04:09:00,38492,3514,120,85,11.2
2026-06-16 04:10:00,38500,3417,113,92,11.2
2026-06-16 04:11:00,38512,3981,118,90,15.4
2026-06-16 04:12:00,38519,3708,116,101,12.0
2026-06-16 04:13:00,38533,3649,126,82,12.8
2026-06-16 04:14:00,38543,3580,123,86,14.2
2026-06-16 04:15:00,38548,3624,101,72,10.4
2026-06-16 04:16:00,38559,3930,133,102,11.6
2026-06-16 04:17:00,38571,3204,116,72,16.2
2026-06-16 04:18:00,38583,3703,132,96,12.9
2026-06-16 04:19:00,38590,3475,124,110,9.3
2026-06-16 04:20:00,38604,3216,120,113,9.9
2026-06-16 04:21:00,38609,3315,117,86,14.2
2026-06-16 04:22:00,38622,3427,140,86,9.2
2026-06-16 04:23:00,38632,3049,116,89,10.8
2026-06-16 04:24:00,38645,3652,113,101,12.5
2026-06-16 04:25:00,38656,3314,113,88,12.0
2026-06-16 04:26:00,38661,3380,118,87,15.7
2026-06-16 04:27:00,38666,3825,118,103,5.9
2026-06-16 04:28:00,38676,3395,126,91,13.2
2026-06-16 04:29:00,38685,3893,124,88,11.3
2026-06-16 04:30:00,38698,3166,124,79,15.3
2026-06-16 04:31:00,38704,2966,116,102,11.4
2026-06-16 04:32:00,38716,3249,123,93,11.5
2026-06-16 04:33:00,38725,2500,124,90,12.0
2026-06-16 04:34:00,38731,3667,117,68,10.3
2026-06-16 04:35:00,38745,2986,120,101,10.5
2026-06-16 04:36:00,38755,3134,124,76,11.6
2026-06-16 04:37:00,38769,3601,120,95,16.1
2026-06-16 04:38:00,38781,3392,120,81,10.8
2026-06-16 04:39:00,38789,3196,129,77,10.3
2026-06-16 04:40:00,38795,2637,120,101,11.0
2026-06-16 04:41:00,38804,3805,113,91,12.0
2026-06-16 04:42:00,38810,3603,107,90,16.5
2026-06-16 04:43:00,38816,4070,119,113,10.1
2026-06-16 04:44:00,38826,3141,115,113,18.2
2026-06-16 04:45:00,38840,2841,124,87,13.1
2026-06-16 04:46:00,38853,3698,131,74,9.5
2026-06-16 04:47:00,38861,3284,110,107,10.6
2026-06-16 04:48:00,38871,3570,111,74,7.2
2026-06-16 04:49:00,38882,3917,118,96,12.3
2026-06-16 04:50:00,38892,3486,112,87,14.6
2026-06-16 04:51:00,38904,3409,116,91,12.1
2026-06-16 04:52:00,38912,3431,114,105,14.0
2026-06-16 04:53:00,38917,2777,110,81,13.1
2026-06-16 04:54:00,38928,3738,125,83,15.0
2026-06-16 04:55:00,38935,3760,119,99,9.6
2026-06-16 04:56:00,38945,3536,133,111,14.2
2026-06-16 04:57:00,38951,2820,121,120,16.7
2026-06-16 04:58:00,38964,3308,128,73,18.4
2026-06-16 04:59:00,38969,3853,112,85,15.6
2026-06-16 05:00:00,38979,3152,112,78,12.4
2026-06-16 05:01:00,38989,3764,136,100,9.6
2026-06-16 05:02:00,38998,3369,113,91,10.0
2026-06-16 05:03:00,39007,3599,110,101,11.6
2026-06-16 05:04:00,39012,3206,109,85,16.6
2026-06-16 05:05:00,39026,3380,133,98,10.7
2026-06-16 05:06:00,39035,3503,116,88,12.4
2026-06-16 05:07:00,39041,2971,121,92,14.4
2026-06-16 05:08:00,39052,3446,119,83,5.0
2026-06-16 05:09:00,39059,2500,112,106,9.3
2026-06-16 05:10:00,39067,3139,116,75,16.9
2026-06-16 05:11:00,39074,3540,125,89,14.6
2026-06-16 05:12:00,39081,3742,108,111,14.6
2026-06-16 05:13:00,39089,3515,123,105,9.7
2026-06-16 05:14:00,39098,2863,129,80,15.6
2026-06-16 05:15:00,39103,3712,120,80,10.0
2026-06-16 05:16:00,39111,2951,129,96,12.2
2026-06-16 05:17:00,39123,3565,107,98,13.7
2026-06-16 05:18:00,39137,2963,103,104,14.1
2026-06-16 05:19:00,39148,3079,120,73,13.2
2026-06-16 05:20:00,39161,3015,113,106,11.5
2026-06-16 05:21:00,39170,3399,125,79,7.4
2026-06-16 05:22:00,39184,3282,116,106,12.2
2026-06-16 05:23:00,39192,3528,119,71,6.6
2026-06-16 05:24:00,39204,3343,119,77,13.4
2026-06-16 05:25:00,39217,2819,119,111,9.6
2026-06-16 05:26:00,39228,3447,114,111,11.6
2026-06-16 05:27:00,39239,2733,107,91,10.7
2026-06-16 05:28:00,39248,3041,116,86,13.4
2026-06-16 05:29:00,39256,3223,130,90,10.0
2026-06-16 05:30:00,39270,3198,113,95,12.6
2026-06-16 05:31:00,39275,2773,113,96,12.5
2026-06-16 05:32:00,39289,3830,119,86,12.2
2026-06-16 05:33:00,39303,3927,109,67,13.0
2026-06-16 05:34:00,39314,4138,126,83,9.0
2026-06-16 05:35:00,39319,3752,109,71,9.1
2026-06-16 05:36:00,39324,3212,116,99,15.6
2026-06-16 05:37:00,39333,3206,138,94,8.2
2026-06-16 05:38:00,39346,3186,109,89,17.4
2026-06-16 05:39:00,39356,4045,130,87,11.7
2026-06-16 05:40:00,39363,3310,119,114,9.9
2026-06-16 05:41:00,39370,3794,120,104,14.2
2026-06-16 05:42:00,39381,3767,112,92,10.6
2026-06-16 05:43:00,39391,3416,124,84,12.8
2026-06-16 05:44:00,39404,2842,115,105,15.1
2026-06-16 05:45:00,39414,3317,109,91,13.8
2026-06-16 05:46:00,39423,3401,130,82,13.1
2026-06-16 05:47:00,39437,3797,115,83,13.6
2026-06-16 05:48:00,39448,3357,103,98,12.1
2026-06-16 05:49:00,39453,2927,116,101,14.0
2026-06-16 05:50:00,39464,3696,124,98,9.3
2026-06-16 05:51:00,39471,3270,123,98,15.6
2026-06-16 05:52:00,39484,2500,113,86,11.6
2026-06-16 05:53:00,39494,3464,110,83,12.4
2026-06-16 05:54:00,39507,3525,107,92,11.2
2026-06-16 05:55:00,39516,3055,118,89,13.5
2026-06-16 05:56:00,39527,3283,119,78,14.6
2026-06-16 05:57:00,39535,3580,124,90,9.5
2026-06-16 05:58:00,39546,3466,117,98,11.8
2026-06-16 05:59:00,39551,2803,117,85,12.4
2026-06-16 06:00:00,39562,3789,116,109,13.1
2026-06-16 06:01:00,39574,3947,119,75,11.3
2026-06-16 06:02:00,39583,3171,117,80,10.9
2026-06-16 06:03:00,39589,2682,126,83,14.2
2026-06-16 06:04:00,39598,3620,120,100,13.3
2026-06-16 06:05:00,39608,3114,119,93,12.5
2026-06-16 06:06:00,39614,3537,118,79,15.1
2026-06-16 06:07:00,39624,4121,110,68,8.7
2026-06-16 06:08:00,39634,2809,118,76,14.0
2026-06-16 06:09:00,39639,3071,113,69,12.9
2026-06-16 06:10:00,39644,3282,121,100,8.4
2026-06-16 06:11:00,39658,3802,116,77,14.9
2026-06-16 06:12:00,39665,4594,131,98,13.5
2026-06-16 06:13:00,39679,3436,108,97,13.8
2026-06-16 06:14:00,39693,2779,93,104,11.2
2026-06-16 06:15:00,39700,3229,120,81,13.9
2026-06-16 06:16:00,39708,3079,113,95,10.2
2026-06-16 06:17:00,39714,3603,119,91,8.6
2026-06-16 06:18:00,39727,3482,108,91,12.0
2026-06-16 06:19:00,39741,2985,133,90,13.7
2026-06-16 06:20:00,39752,3058,115,100,14.5
2026-06-16 06:21:00,39763,3224,112,99,12.4
2026-06-16 06:22:00,39773,3266,133,90,12.2
2026-06-16 06:23:00,39780,3335,125,84,14.5
2026-06-16 06:24:00,39790,3367,129,83,11.2
2026-06-16 06:25:00,39802,3782,117,90,10.6
2026-06-16 06:26:00,39814,3211,118,93,16.0
2026-06-16 06:27:00,39827,3160,113,89,11.3
2026-06-16 06:28:00,39832,2881,112,74,14.3
2026-06-16 06:29:00,39837,3272,121,86,15.4
2026-06-16 06:30:00,39844,3440,115,84,12.5
2026-06-16 06:31:00,39851,2747,136,90,12.7
2026-06-16 06:32:00,39865,3230,125,120,16.5
2026-06-16 06:33:00,39877,3756,133,95,8.7
2026-06-16 06:34:00,39891,3577,100,105,8.7
2026-06-16 06:35:00,39896,3481,133,82,14.0
2026-06-16 06:36:00,39902,3567,99,90,11.0
2026-06-16 06:37:00,39908,3149,108,105,14.2
2026-06-16 06:38:00,39915,3103,104,71,11.9
2026-06-16 06:39:00,39925,3795,120,87,14.1
2026-06-16 06:40:00,39930,3640,118,97,9.8
2026-06-16 06:41:00,39936,3089,124,89,13.5
2026-06-16 06:42:00,39941,2692,117,83,10.7
2026-06-16 06:43:00,39950,3096,128,84,13.8
2026-06-16 06:44:00,39961,3540,111,94,17.9
2026-06-16 06:45:00,39973,3120,128,71,10.0
2026-06-16 06:46:00,39987,3466,118,91,11.1
2026-06-16 06:47:00,39992,3847,137,99,11.7
2026-06-16 06:48:00,40003,3317,125,86,12.8
2026-06-16 06:49:00,40012,3432,116,71,6.3
2026-06-16 06:50:00,40026,3590,118,84,12.1
2026-06-16 06:51:00,40031,2971,110,89,11.5
2026-06-16 06:52:00,40038,3079,121,77,11.5
2026-06-16 06:53:00,40049,3604,116,90,12.7
2026-06-16 06:54:00,40063,3363,124,92,12.9
2026-06-16 06:55:00,40068,3393,107,104,12.8
2026-06-16 06:56:00,40079,3362,115,88,9.3
2026-06-16 06:57:00,40088,3692,109,91,11.4
2026-06-16 06:58:00,40093,3502,109,83,11.3
2026-06-16 06:59:00,40098,3507,123,84,13.3
2026-06-16 07:00:00,40103,3778,127,98,9.6
2026-06-16 07:01:00,40116,3912,99,87,12.5
2026-06-16 07:02:00,40123,4135,133,100,16.0
2026-06-16 07:03:00,40132,3147,129,89,5.3
2026-06-16 07:04:00,40146,4214,107,76,11.6
2026-06-16 07:05:00,40159,2966,125,82,7.0
2026-06-16 07:06:00,40169,4027,114,119,12.0
2026-06-16 07:07:00,40182,3128,117,89,14.1
2026-06-16 07:08:00,40194,3326,123,71,10.7
2026-06-16 07:09:00,40206,3357,122,76,14.3
2026-06-16 07:10:00,40211,3047,113,81,15.4
2026-06-16 07:11:00,40224,3380,113,79,13.0
2026-06-16 07:12:00,40234,3065,114,77,10.7
2026-06-16 07:13:00,40247,2918,127,108,13.3
2026-06-16 07:14:00,40254,3336,103,98,16.2
2026-06-16 07:15:00,40261,3906,117,88,8.7
2026-06-16 07:16:00,40271,3261,131,83,14.8
2026-06-16 07:17:00,40284,3679,124,88,8.8
2026-06-16 07:18:00,40295,3054,126,111,8.2
2026-06-16 07:19:00,40302,2901,117,80,8.9
2026-06-16 07:20:00,40309,3509,109,71,11.9
2026-06-16 07:21:00,40315,3964,118,98,15.2
2026-06-16 07:22:00,40328,3423,112,102,7.0
2026-06-16 07:23:00,40335,3639,136,107,14.5
2026-06-16 07:24:00,40344,3873,117,86,11.6
2026-06-16 07:25:00,40357,3337,123,86,9.2
2026-06-16 07:26:00,40369,3297,132,114,13.5
2026-06-16 07:27:00,40375,3515,109,97,10.8
2026-06-16 07:28:00,40382,3578,100,89,17.6
2026-06-16 07:29:00,40388,2860,122,96,13.2
2026-06-16 07:30:00,40400,3454,123,85,12.1
2026-06-16 07:31:00,40410,3350,115,94,13.6
2026-06-16 07:32:00,40420,3074,109,93,15.4
2026-06-16 07:33:00,40433,3326,120,100,15.6
2026-06-16 07:34:00,40445,2942,118,78,14.3
2026-06-16 07:35:00,40453,2821,121,94,15.4
2026-06-16 07:36:00,40461,3373,109,76,15.0
2026-06-16 07:37:00,40474,3666,121,113,14.3
2026-06-16 07:38:00,40479,3228,125,85,11.0
2026-06-16 07:39:00,40485,3014,106,70,15.1
2026-06-16 07:40:00,40491,3068,130,123,10.9
2026-06-16 07:41:00,40501,3542,120,84,12.7
2026-06-16 07:42:00,40509,3934,125,91,11.1
2026-06-16 07:43:00,40523,3620,108,70,13.7
2026-06-16 07:44:00,40530,3805,123,89,15.2
2026-06-16 07:45:00,40537,2983,105,110,11.0
2026-06-16 07:46:00,40544,3324,110,98,8.5
2026-06-16 07:47:00,40554,3707,120,70,14.5
2026-06-16 07:48:00,40566,2860,116,81,14.6
2026-06-16 07:49:00,40577,3120,118,101,15.9
2026-06-16 07:50:00,40585,3680,133,98,14.2
2026-06-16 07:51:00,40593,3440,118,84,14.3
2026-06-16 07:52:00,40607,3012,124,95,10.2
2026-06-16 07:53:00,40613,2779,117,76,13.8
2026-06-16 07:54:00,40618,3818,117,74,17.4
2026-06-16 07:55:00,40631,2631,110,60,10.6
2026-06-16 07:56:00,40637,3571,121,101,9.0
2026-06-16 07:57:00,40649,3163,138,89,12.4
2026-06-16 07:58:00,40662,3716,119,90,14.3
2026-06-16 07:59:00,40670,2985,116,60,12.5
2026-06-16 08:00:00,40682,4265,127,89,16.5
2026-06-16 08:01:00,40695,3491,126,97,9.8
2026-06-16 08:02:00,40709,3548,122,65,8.2
2026-06-16 08:03:00,40723,3079,116,91,15.6
2026-06-16 08:04:00,40732,3303,127,89,8.5
2026-06-16 08:05:00,40743,3312,119,84,12.8
2026-06-16 08:06:00,40757,3979,125,106,15.5
2026-06-16 08:07:00,40765,3490,111,103,12.5
2026-06-16 08:08:00,40770,3540,113,130,10.3
2026-06-16 08:09:00,40777,3536,119,75,15.2
2026-06-16 08:10:00,40786,3570,108,95,12.4
2026-06-16 08:11:00,40793,2864,115,108,11.4
2026-06-16 08:12:00,40804,4067,108,82,16.1
2026-06-16 08:13:00,40817,3043,106,110,11.1
2026-06-16 08:14:00,40827,3337,137,94,10.5
2026-06-16 08:15:00,40841,3886,113,69,9.7
2026-06-16 08:16:00,40846,4027,114,75,15.0
2026-06-16 08:17:00,40857,3632,119,83,13.1
2026-06-16 08:18:00,40864,3173,110,89,10.8
2026-06-16 08:19:00,40873,3395,114,105,8.4
2026-06-16 08:20:00,40887,3408,133,89,15.5
2026-06-16 08:21:00,40895,3421,121,104,10.8
2026-06-16 08:22:00,40909,2919,126,91,7.5
2026-06-16 08:23:00,40918,3791,131,90,12.2
2026-06-16 08:24:00,40927,3397,120,86,14.6
2026-06-16 08:25:00,40937,3097,116,102,13.8
2026-06-16 08:26:00,40951,3176,107,92,12.2
2026-06-16 08:27:00,40965,3444,115,81,10.9
2026-06-16 08:28:00,40975,2859,117,94,10.6
2026-06-16 08:29:00,40987,3657,112,85,15.2
